2024-09-01 02:20:17,735 - ERROR - Wordlist file not found: D:\EPI\Projects\Kraken - Brute Force Tool\files\..\wordlists\subdomains_wordlist.txt
2024-09-01 02:20:41,681 - ERROR - Failed to connect to http://*.192.168.16.129: URL has an invalid label.
2024-09-01 02:20:41,754 - ERROR - Failed to connect to http://postgres.192.168.16.129: HTTPConnectionPool(host='postgres.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260E62D0>: Failed to resolve 'postgres.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,755 - ERROR - Failed to connect to http://us-w.192.168.16.129: HTTPConnectionPool(host='us-w.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260E5580>: Failed to resolve 'us-w.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,756 - ERROR - Failed to connect to http://cloudax.192.168.16.129: HTTPConnectionPool(host='cloudax.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260E4470>: Failed to resolve 'cloudax.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,758 - ERROR - Failed to connect to http://ssl.192.168.16.129: HTTPConnectionPool(host='ssl.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260E4260>: Failed to resolve 'ssl.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,759 - ERROR - Failed to connect to http://cms.192.168.16.129: HTTPConnectionPool(host='cms.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260B23C0>: Failed to resolve 'cms.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,760 - ERROR - Failed to connect to http://preview.192.168.16.129: HTTPConnectionPool(host='preview.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260B38C0>: Failed to resolve 'preview.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,760 - ERROR - Failed to connect to http://test-5.192.168.16.129: HTTPConnectionPool(host='test-5.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260B3E30>: Failed to resolve 'test-5.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,761 - ERROR - Failed to connect to http://*.r.192.168.16.129: URL has an invalid label.
2024-09-01 02:20:41,761 - ERROR - Failed to connect to http://*.prod.ftl.192.168.16.129: URL has an invalid label.
2024-09-01 02:20:41,763 - ERROR - Failed to connect to http://anycast.ftl.192.168.16.129: HTTPConnectionPool(host='anycast.ftl.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260B0A10>: Failed to resolve 'anycast.ftl.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,765 - ERROR - Failed to connect to http://chat.192.168.16.129: HTTPConnectionPool(host='chat.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x00000155260B2870>: Failed to resolve 'chat.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,766 - ERROR - Failed to connect to http://test-4.192.168.16.129: HTTPConnectionPool(host='test-4.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001552608F1A0>: Failed to resolve 'test-4.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,767 - ERROR - Failed to connect to http://test-1.192.168.16.129: HTTPConnectionPool(host='test-1.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001552608E6F0>: Failed to resolve 'test-1.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,768 - ERROR - Failed to connect to http://it.192.168.16.129: HTTPConnectionPool(host='it.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001552608EC60>: Failed to resolve 'it.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,768 - ERROR - Failed to connect to http://ww1.192.168.16.129: HTTPConnectionPool(host='ww1.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001552608CC80>: Failed to resolve 'ww1.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
2024-09-01 02:20:41,770 - ERROR - Failed to connect to http://ru.192.168.16.129: HTTPConnectionPool(host='ru.192.168.16.129', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x000001552608FD70>: Failed to resolve 'ru.192.168.16.129' ([Errno 11001] getaddrinfo failed)"))
